tick,sim_time_s,real_time_s,sim_delta_s,real_delta_s,state,decision_reason,control_reason,speed_mps,desired_speed_mps,target_speed_mps,throttle,brake,steer,reverse,cross_track_error_m,heading_error_rad,collision_count,collision_impulse,lane_intrusion,lane_departure,stop_required,stop_violation,parking_hold,route_index,route_s_m
1,0.05000000074505806,0.003460929998254869,0.05000000074505806,0.003460929998254869,TIME_TRIAL,time_trial_lap_1,lane_follow,0.4899999797344208,4.8,4.8,0.15000000223517418,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
2,0.10000000149011612,0.012432270996214356,0.05000000074505806,0.008971340997959487,TIME_TRIAL,time_trial_lap_1,lane_follow,0.9800000786781311,4.8,4.8,0.30000000447034836,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
3,0.15000000223517418,0.09217389200057369,0.05000000074505806,0.07974162100435933,TIME_TRIAL,time_trial_lap_1,lane_follow,1.470000147819519,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
4,0.20000000298023224,0.20258794199617114,0.05000000074505806,0.11041404999559745,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9600002765655518,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
5,0.2500000037252903,0.3039740249951137,0.05000000074505806,0.10138608299894258,TIME_TRIAL,time_trial_lap_1,lane_follow,1.1123903989993433,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
6,0.30000000447034836,0.4069932499987772,0.05000000074505806,0.10301922500366345,TIME_TRIAL,time_trial_lap_1,lane_follow,0.42685988545519066,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
7,0.3500000052154064,0.5108917050019954,0.05000000074505806,0.10389845500321826,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09705398231777533,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
8,0.4000000059604645,0.6142604900014703,0.05000000074505806,0.10336878499947488,TIME_TRIAL,time_trial_lap_1,lane_follow,0.04659641161654843,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
9,0.45000000670552254,0.7166352919957717,0.05000000074505806,0.10237480199430138,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09684342891017257,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
10,0.5000000074505806,0.8068975249989307,0.05000000074505806,0.09026223300315905,TIME_TRIAL,time_trial_lap_1,lane_follow,0.1032524630427711,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
