tick,sim_time_s,real_time_s,sim_delta_s,real_delta_s,state,decision_reason,control_reason,speed_mps,desired_speed_mps,target_speed_mps,throttle,brake,steer,reverse,cross_track_error_m,heading_error_rad,collision_count,collision_impulse,lane_intrusion,lane_departure,stop_required,stop_violation,parking_hold,route_index,route_s_m
1,0.05000000074505806,0.006726547999278409,0.05000000074505806,0.006726547999278409,TIME_TRIAL,time_trial_lap_1,lane_follow,0.4899999797344208,4.7,4.7,0.15000000223517418,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
2,0.10000000149011612,0.010976976998790633,0.05000000074505806,0.0042504289995122235,TIME_TRIAL,time_trial_lap_1,lane_follow,0.9800000786781311,4.7,4.7,0.30000000447034836,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
3,0.15000000223517418,0.10411720599950058,0.05000000074505806,0.09314022900070995,TIME_TRIAL,time_trial_lap_1,lane_follow,1.470000147819519,4.7,4.7,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
4,0.20000000298023224,0.21175532099732663,0.05000000074505806,0.10763811499782605,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9600002765655518,4.7,4.7,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
5,0.2500000037252903,0.29744793999998365,0.05000000074505806,0.08569261900265701,TIME_TRIAL,time_trial_lap_1,lane_follow,1.1123903989993433,4.7,4.7,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
6,0.30000000447034836,0.39663578899853746,0.05000000074505806,0.09918784899855382,TIME_TRIAL,time_trial_lap_1,lane_follow,0.42685988545519066,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
7,0.3500000052154064,0.49418856599731953,0.05000000074505806,0.09755277699878206,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09705398231777533,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
8,0.4000000059604645,0.5901671719984733,0.05000000074505806,0.09597860600115382,TIME_TRIAL,time_trial_lap_1,lane_follow,0.04659641161654843,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
9,0.45000000670552254,0.6864027479969081,0.05000000074505806,0.0962355759984348,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09684342891017257,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
10,0.5000000074505806,0.7828670699964277,0.05000000074505806,0.0964643219995196,TIME_TRIAL,time_trial_lap_1,lane_follow,0.1032524630427711,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
11,0.5500000081956387,0.866540682996856,0.05000000074505806,0.0836736130004283,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09146518260267408,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
12,0.6000000089406967,0.9528361599986965,0.05000000074505806,0.08629547700184048,TIME_TRIAL,time_trial_lap_1,lane_follow,0.07413091510551027,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
13,0.6500000096857548,1.04820180799652,0.05000000074505806,0.09536564799782354,TIME_TRIAL,time_trial_lap_1,lane_follow,0.05700970441109127,4.7,4.7,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
