avg_speed_mps,collision_count,collision_max_impulse,collision_penalty,completed,cte_warning_excess_m,curve_lookahead,curve_max_lat_acc,distance_m,finish_reason,incomplete_penalty,lane_departure_penalty,lane_departure_ticks,lane_intrusion_penalty,lane_intrusion_ticks,max_abs_cte_m,max_speed_mps,mean_abs_cte_m,mission,parking_hold_ticks,rank,rank_key,rank_objective,report,returncode,run,score,sim_time_s,status,steer_speed_gain,stop_violation_penalty,stop_violation_ticks,target_speed_mps,time_limit_excess_s,video_dir,video_dir_deleted
3.8622892503056687,0.0,0.0,0.0,True,0.09166180867694129,3.5,0.85,583.0874209836837,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8416618086769413,4.450533792773322,0.27983687605554036,time_trial,0.0,23,False|False|False|False|151.25000225380063|0.09166180867694129|0.27983687605554036,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run021_time_trial_v4p7_acc0p85_look3p5_steer1p8.json,,21,0.09166180867694129,151.25000225380063,ok,1.8,0.0,0.0,4.7,0.0,,True
3.872465609185351,0.0,0.0,0.0,True,0.10266792225028332,4.0,0.85,583.0772370900211,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8526679222502833,4.44734139493509,0.2803094947291626,time_trial,0.0,15,False|False|False|False|150.85000224784017|0.10266792225028332|0.2803094947291626,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run022_time_trial_v4p7_acc0p85_look4_steer1p4.json,,22,0.10266792225028332,150.85000224784017,ok,1.4,0.0,0.0,4.7,0.0,,True
3.8736643827790838,0.0,0.0,0.0,True,0.10340273751344398,4.0,0.85,583.0635839740597,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.853402737513444,4.450477783443993,0.28103716175380244,time_trial,0.0,14,False|False|False|False|150.8000022470951|0.10340273751344398|0.28103716175380244,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run023_time_trial_v4p7_acc0p85_look4_steer1p6.json,,23,0.10340273751344398,150.8000022470951,ok,1.6,0.0,0.0,4.7,0.0,,True
3.874783450440315,0.0,0.0,0.0,True,0.09908030160909209,4.0,0.85,583.0371773185269,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8490803016090921,4.4506538768668555,0.2808635338844824,time_trial,0.0,12,False|False|False|False|150.75000224635005|0.09908030160909209|0.2808635338844824,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run024_time_trial_v4p7_acc0p85_look4_steer1p8.json,,24,0.09908030160909209,150.75000224635005,ok,1.8,0.0,0.0,4.7,0.0,,True
3.874316673209675,0.0,0.0,0.0,True,0.09654339972306103,4.5,0.85,583.1590185617864,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.846543399723061,4.445503995346879,0.27854094298272986,time_trial,0.0,13,False|False|False|False|150.8000022470951|0.09654339972306103|0.27854094298272986,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run025_time_trial_v4p7_acc0p85_look4p5_steer1p4.json,,25,0.09654339972306103,150.8000022470951,ok,1.4,0.0,0.0,4.7,0.0,,True
3.875371162535082,0.0,0.0,0.0,True,0.09581999551583176,4.5,0.85,583.1234681613824,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8458199955158318,4.448767773119871,0.27857364249877165,time_trial,0.0,11,False|False|False|False|150.75000224635005|0.09581999551583176|0.27857364249877165,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run026_time_trial_v4p7_acc0p85_look4p5_steer1p6.json,,26,0.09581999551583176,150.75000224635005,ok,1.6,0.0,0.0,4.7,0.0,,True
3.875308617078267,0.0,0.0,0.0,True,0.09581418010103193,4.5,0.85,583.1133617450275,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8458141801010319,4.4487666627881435,0.2787764701414031,time_trial,0.0,10,False|False|False|False|150.75000224635005|0.09581418010103193|0.2787764701414031,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run027_time_trial_v4p7_acc0p85_look4p5_steer1p8.json,,27,0.09581418010103193,150.75000224635005,ok,1.8,0.0,0.0,4.7,0.0,,True
3.7697454785274376,0.0,0.0,0.0,True,0.10288175852598047,3.5,0.75,583.2309752166202,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8528817585259805,4.534465620214275,0.2837746737526549,time_trial,0.0,56,False|False|False|False|155.00000230967999|0.10288175852598047|0.2837746737526549,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run028_time_trial_v4p8_acc0p75_look3p5_steer1p4.json,,28,0.10288175852598047,155.00000230967999,ok,1.4,0.0,0.0,4.8,0.0,,True
3.772124715844101,0.0,0.0,0.0,True,0.08985741945128611,3.5,0.75,583.222704273804,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8398574194512861,4.5396275196406135,0.28364906272154033,time_trial,0.0,51,False|False|False|False|154.90000230818987|0.08985741945128611|0.28364906272154033,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run029_time_trial_v4p8_acc0p75_look3p5_steer1p6.json,,29,0.08985741945128611,154.90000230818987,ok,1.6,0.0,0.0,4.8,0.0,,True
3.7698073651542177,0.0,0.0,0.0,True,0.10064983549501316,3.5,0.75,583.054477289213,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8506498354950132,4.541751042124999,0.2842317774413437,time_trial,0.0,55,False|False|False|False|154.95000230893493|0.10064983549501316|0.2842317774413437,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run030_time_trial_v4p8_acc0p75_look3p5_steer1p8.json,,30,0.10064983549501316,154.95000230893493,ok,1.8,0.0,0.0,4.8,0.0,,True
3.771045655868604,0.0,0.0,0.0,True,0.09181195681528276,4.0,0.75,583.2422386016299,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8418119568152828,4.529098047048925,0.2829929782307619,time_trial,0.0,52,False|False|False|False|154.95000230893493|0.09181195681528276|0.2829929782307619,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run031_time_trial_v4p8_acc0p75_look4_steer1p4.json,,31,0.09181195681528276,154.95000230893493,ok,1.4,0.0,0.0,4.8,0.0,,True
3.770947793538175,0.0,0.0,0.0,True,0.09390337164375429,4.0,0.75,583.2258370599534,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8439033716437543,4.529097118387499,0.283177659890815,time_trial,0.0,54,False|False|False|False|154.95000230893493|0.09390337164375429|0.283177659890815,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run032_time_trial_v4p8_acc0p75_look4_steer1p6.json,,32,0.09390337164375429,154.95000230893493,ok,1.6,0.0,0.0,4.8,0.0,,True
3.7710465018229176,0.0,0.0,0.0,True,0.09279577019187624,4.0,0.75,583.242095795236,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8427957701918762,4.530430411787461,0.2828897121601808,time_trial,0.0,53,False|False|False|False|154.95000230893493|0.09279577019187624|0.2828897121601808,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run033_time_trial_v4p8_acc0p75_look4_steer1p8.json,,33,0.09279577019187624,154.95000230893493,ok,1.8,0.0,0.0,4.8,0.0,,True
3.767499791212501,0.0,0.0,0.0,True,0.09488638151269102,4.5,0.75,583.2569480501048,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.844886381512691,4.529772580498505,0.2821983586184579,time_trial,0.0,58,False|False|False|False|155.1000023111701|0.09488638151269102|0.2821983586184579,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run034_time_trial_v4p8_acc0p75_look4p5_steer1p4.json,,34,0.09488638151269102,155.1000023111701,ok,1.4,0.0,0.0,4.8,0.0,,True
3.767498954689552,0.0,0.0,0.0,True,0.09489452972153567,4.5,0.75,583.2568144896742,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8448945297215357,4.529771359555702,0.28220031186363237,time_trial,0.0,59,False|False|False|False|155.1000023111701|0.09489452972153567|0.28220031186363237,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run035_time_trial_v4p8_acc0p75_look4p5_steer1p6.json,,35,0.09489452972153567,155.1000023111701,ok,1.6,0.0,0.0,4.8,0.0,,True
3.7674981999038306,0.0,0.0,0.0,True,0.09488614611705459,4.5,0.75,583.2567082209026,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.8448861461170546,4.529771611406208,0.28220144909986145,time_trial,0.0,57,False|False|False|False|155.1000023111701|0.09488614611705459|0.28220144909986145,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run036_time_trial_v4p8_acc0p75_look4p5_steer1p8.json,,36,0.09488614611705459,155.1000023111701,ok,1.8,0.0,0.0,4.8,0.0,,True
3.8392049755623527,0.0,0.0,0.0,True,0.09808233341928596,3.5,0.8,583.0526365361127,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.848082333419286,4.531009616429398,0.2825776530199005,time_trial,0.0,27,False|False|False|False|152.15000226721168|0.09808233341928596|0.2825776530199005,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run037_time_trial_v4p8_acc0p8_look3p5_steer1p4.json,,37,0.09808233341928596,152.15000226721168,ok,1.4,0.0,0.0,4.8,0.0,,True
3.83811802844771,0.0,0.0,0.0,True,0.09723609546047796,3.5,0.8,583.0787196707525,time_trial_complete,0.0,0.0,0.0,0.0,0.0,0.847236095460478,4.531461918318226,0.28219537776071824,time_trial,0.0,31,False|False|False|False|152.20000226795673|0.09723609546047796|0.28219537776071824,time,carla_autodrive/reports/phase6_time_trial_best_video_sweep/run038_time_trial_v4p8_acc0p8_look3p5_steer1p6.json,,38,0.09723609546047796,152.20000226795673,ok,1.6,0.0,0.0,4.8,0.0,,True
