tick,sim_time_s,real_time_s,sim_delta_s,real_delta_s,state,decision_reason,control_reason,speed_mps,desired_speed_mps,target_speed_mps,throttle,brake,steer,reverse,cross_track_error_m,heading_error_rad,collision_count,collision_impulse,lane_intrusion,lane_departure,stop_required,stop_violation,parking_hold,route_index,route_s_m
1,0.05000000074505806,0.00397449400043115,0.05000000074505806,0.00397449400043115,TIME_TRIAL,time_trial_lap_1,lane_follow,0.4899999797344208,4.8,4.8,0.15000000223517418,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
2,0.10000000149011612,0.0096732099991641,0.05000000074505806,0.0056987159987329505,TIME_TRIAL,time_trial_lap_1,lane_follow,0.9800000786781311,4.8,4.8,0.30000000447034836,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
3,0.15000000223517418,0.08243826200123294,0.05000000074505806,0.07276505200206884,TIME_TRIAL,time_trial_lap_1,lane_follow,1.470000147819519,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
4,0.20000000298023224,0.20978361800007406,0.05000000074505806,0.12734535599884111,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9600002765655518,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
5,0.2500000037252903,0.3016641630019876,0.05000000074505806,0.09188054500191356,TIME_TRIAL,time_trial_lap_1,lane_follow,1.1123903989993433,4.8,4.8,0.45,0.0,-0.061441762873295405,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
6,0.30000000447034836,0.39184550999925705,0.05000000074505806,0.09018134699726943,TIME_TRIAL,time_trial_lap_1,lane_follow,0.42685988545519066,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
7,0.3500000052154064,0.4910139050007274,0.05000000074505806,0.09916839500147034,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09705398231777533,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
8,0.4000000059604645,0.5890630600006261,0.05000000074505806,0.09804915499989875,TIME_TRIAL,time_trial_lap_1,lane_follow,0.04659641161654843,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
9,0.45000000670552254,0.687004278999666,0.05000000074505806,0.09794121899903985,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09684342891017257,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
10,0.5000000074505806,0.7870148020010674,0.05000000074505806,0.10001052300140145,TIME_TRIAL,time_trial_lap_1,lane_follow,0.1032524630427711,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
11,0.5500000081956387,0.8855118100000254,0.05000000074505806,0.098497007998958,TIME_TRIAL,time_trial_lap_1,lane_follow,0.09146518260267408,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
12,0.6000000089406967,0.9708035000003292,0.05000000074505806,0.08529169000030379,TIME_TRIAL,time_trial_lap_1,lane_follow,0.07413091510551027,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
13,0.6500000096857548,1.0687601169993286,0.05000000074505806,0.09795661699899938,TIME_TRIAL,time_trial_lap_1,lane_follow,0.05700970441109127,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
14,0.7000000104308128,1.1675156570017862,0.05000000074505806,0.09875554000245756,TIME_TRIAL,time_trial_lap_1,lane_follow,0.04234595224358627,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
15,0.7500000111758709,1.2664574139998876,0.05000000074505806,0.09894175699810148,TIME_TRIAL,time_trial_lap_1,lane_follow,0.030686482788113964,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
16,0.800000011920929,1.3663336550016538,0.05000000074505806,0.09987624100176618,TIME_TRIAL,time_trial_lap_1,lane_follow,0.02182882279187907,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
17,0.850000012665987,1.4652733859984437,0.05000000074505806,0.09893973099678988,TIME_TRIAL,time_trial_lap_1,lane_follow,0.015305146574974986,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
18,0.9000000134110451,1.5571725350018824,0.05000000074505806,0.09189914900343865,TIME_TRIAL,time_trial_lap_1,lane_follow,0.010608625598290393,4.8,4.8,0.45,0.0,-0.088337895401324,False,-4.495905076667083e-07,7.486848707105587e-07,0,0.0,False,False,False,False,False,0,0.0
