tick,sim_time_s,state,decision_reason,control_reason,speed_mps,desired_speed_mps,target_speed_mps,throttle,brake,steer,reverse,cross_track_error_m,heading_error_rad,collision_count,collision_impulse,lane_intrusion,lane_departure,stop_required,stop_violation,parking_hold,route_index,route_s_m
34,1.7000000000000002,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9261292298944426,2.2,2.2,0.11103749368664831,0.0,-0.020812998772388937,False,0.02183981815827568,0.004092529634966813,0,0.0,False,False,False,False,False,1,0.9981460924682507
35,1.75,TIME_TRIAL,time_trial_lap_1,lane_follow,1.97376841354682,2.2,2.2,0.09935392936000711,0.0,-0.019388883503349455,False,0.021517296750028517,0.005161522496524629,0,0.0,False,False,False,False,False,1,0.9981460924682507
36,1.8,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9407486443403275,2.2,2.2,0.10786812301728994,0.0,-0.021427899183810446,False,0.01538971027259102,0.00610374889019466,0,0.0,False,False,False,False,False,1,0.9981460924682507
37,1.85,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9054924788142904,2.2,2.2,0.11697667191998493,0.0,-0.021568755619239544,False,0.018910886919217787,0.005604139869695796,0,0.0,False,False,False,False,False,1,0.9981460924682507
38,1.9000000000000001,TIME_TRIAL,time_trial_lap_1,lane_follow,1.923835558278736,2.2,2.2,0.11266706649559477,0.0,-0.021280606689525514,False,0.018611361702459375,0.006147957364289969,0,0.0,False,False,False,False,False,1,0.9981460924682507
39,1.9500000000000002,TIME_TRIAL,time_trial_lap_1,lane_follow,1.901960269867141,2.2,2.2,0.11843392832862641,0.0,-0.030934676218478493,False,0.016134118577484605,-0.02449631416635098,0,0.0,False,False,False,False,False,2,1.9962921849365012
40,2.0,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8937514513984794,2.2,2.2,0.12079238149439331,0.0,-0.029524939002902546,False,0.017751110075619816,-0.023443816258794853,0,0.0,False,False,False,False,False,2,1.9962921849365012
41,2.0500000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8740890694662162,2.2,2.2,0.1260338879079929,0.0,-0.027801151566815296,False,0.019551601406025125,-0.0223561979143633,0,0.0,False,False,False,False,False,2,1.9962921849365012
42,2.1,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8666641084730569,2.2,2.2,0.12822346404780968,0.0,-0.026047988906745496,False,0.02124356395859416,-0.021318646998425228,0,0.0,False,False,False,False,False,2,1.9962921849365012
43,2.15,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8513844651049924,2.2,2.2,0.1323919904247208,0.0,-0.024370722700882447,False,0.022738848797405408,-0.02035777847712464,0,0.0,False,False,False,False,False,2,1.9962921849365012
44,2.2,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8485204431261038,2.2,2.2,0.13345947547631687,0.0,-0.022732259053890733,False,0.024065588699164486,-0.019454983512344592,0,0.0,False,False,False,False,False,2,1.9962921849365012
45,2.25,TIME_TRIAL,time_trial_lap_1,lane_follow,1.837465270807335,2.2,2.2,0.13658580328520176,0.0,-0.021179340936520165,False,0.025210869946610127,-0.01862189678909737,0,0.0,False,False,False,False,False,2,1.9962921849365012
46,2.3000000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8383180481923853,2.2,2.2,0.13673429089074676,0.0,-0.01966914326201449,False,0.026207428337782786,-0.017840541970024937,0,0.0,False,False,False,False,False,2,1.9962921849365012
47,2.35,TIME_TRIAL,time_trial_lap_1,lane_follow,1.830152278992142,2.2,2.2,0.13914558091181542,0.0,-0.018239257634025986,False,0.027056998977450383,-0.017121471830946727,0,0.0,False,False,False,False,False,2,1.9962921849365012
48,2.4000000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8333824694983665,2.2,2.2,0.13870465081576094,0.0,-0.016847694331388448,False,0.027790398698456967,-0.01644928997181072,0,0.0,False,False,False,False,False,2,1.9962921849365012
49,2.45,TIME_TRIAL,time_trial_lap_1,lane_follow,1.826957212321436,2.2,2.2,0.14068400789767216,0.0,-0.024896721629270493,False,0.03013233388808332,0.013513912897485436,0,0.0,False,False,False,False,False,3,2.994438277404752
50,2.5,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8314755814003598,2.2,2.2,0.13992294004654082,0.0,-0.02375549961674524,False,0.031469863800941716,0.014324063145844362,0,0.0,False,False,False,False,False,3,2.994438277404752
51,2.5500000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.826073514703987,2.2,2.2,0.14164738320593,0.0,-0.02241833023983068,False,0.032816021191923006,0.015173062256604808,0,0.0,False,False,False,False,False,3,2.994438277404752
52,2.6,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8315180941515192,2.2,2.2,0.14065472024989545,0.0,-0.02106623060045455,False,0.03405056995312036,0.015991717975695152,0,0.0,False,False,False,False,False,3,2.994438277404752
53,2.6500000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8267041034388736,2.2,2.2,0.14223151382461802,0.0,-0.01976623167931613,False,0.03514392234379575,0.016756028563791103,0,0.0,False,False,False,False,False,3,2.994438277404752
54,2.7,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8326105285733951,2.2,2.2,0.14112229701241424,0.0,-0.018489134636156732,False,0.03611047229862383,0.017480957657267482,0,0.0,False,False,False,False,False,3,2.994438277404752
55,2.75,TIME_TRIAL,time_trial_lap_1,lane_follow,1.828122175919024,2.2,2.2,0.14261626300008798,0.0,-0.017270892260017132,False,0.03695028522436637,0.018153672148621486,0,0.0,False,False,False,False,False,3,2.994438277404752
56,2.8000000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.834299988191229,2.2,2.2,0.14143750994384552,0.0,-0.01607535848897646,False,0.03768466980155792,0.018789119029471196,0,0.0,False,False,False,False,False,3,2.994438277404752
57,2.85,TIME_TRIAL,time_trial_lap_1,lane_follow,1.830007354349433,2.2,2.2,0.14288066104994507,0.0,-0.014937809117569853,False,0.038313325994553615,0.01937606308896786,0,0.0,False,False,False,False,False,3,2.994438277404752
58,2.9000000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8363401878122252,2.2,2.2,0.14166111249643482,0.0,-0.013828683937120863,False,0.03884920534839342,0.01992733743461425,0,0.0,False,False,False,False,False,3,2.994438277404752
59,2.95,TIME_TRIAL,time_trial_lap_1,lane_follow,1.83215996749985,2.2,2.2,0.1430740076070287,0.0,-0.01761570430886666,False,0.07047329636712482,0.03232181432090278,0,0.0,False,False,False,False,False,4,3.992584369873003
60,3.0,TIME_TRIAL,time_trial_lap_1,lane_follow,1.838548493646432,2.2,2.2,0.1418383275767368,0.0,-0.016717093206620653,False,0.0714693873768949,0.032918379049837326,0,0.0,False,False,False,False,False,4,3.992584369873003
61,3.0500000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.834434025133447,2.2,2.2,0.14323251067984963,0.0,-0.015728947658702464,False,0.07243166652536209,0.0335223673403105,0,0.0,False,False,False,False,False,4,3.992584369873003
62,3.1,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8409251781341598,2.2,2.2,0.14196879725153727,0.0,-0.01473647430072374,False,0.07331045707441405,0.03410135520605054,0,0.0,False,False,False,False,False,4,3.992584369873003
63,3.1500000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.836867752813621,2.2,2.2,0.14334628582885833,0.0,-0.013786026090990774,False,0.07408344830869816,0.03464036236592574,0,0.0,False,False,False,False,False,4,3.992584369873003
64,3.2,TIME_TRIAL,time_trial_lap_1,lane_follow,1.843389770307833,2.2,2.2,0.14207239168499752,0.0,-0.012851794026696789,False,0.0747692387291903,0.03515010804332375,0,0.0,False,False,False,False,False,4,3.992584369873003
65,3.25,TIME_TRIAL,time_trial_lap_1,lane_follow,1.839339308468911,2.2,2.2,0.14344566783625912,0.0,-0.011964753305560417,False,0.07535773274177833,0.035622003543728964,0,0.0,False,False,False,False,False,4,3.992584369873003
66,3.3000000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8458888404431377,2.2,2.2,0.14216239600225927,0.0,-0.011097407310909744,False,0.0758688511890653,0.0360662521030678,0,0.0,False,False,False,False,False,4,3.992584369873003
67,3.35,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8418467023969871,2.2,2.2,0.14353108381139995,0.0,-0.010272591751613333,False,0.07630614545785797,0.03647528035699035,0,0.0,False,False,False,False,False,4,3.992584369873003
68,3.4000000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8484075376000126,2.2,2.2,0.14224246747304356,0.0,-0.009469287514796903,False,0.07668012534621937,0.03685772693428255,0,0.0,False,False,False,False,False,4,3.992584369873003
69,3.45,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8443713327327935,2.2,2.2,0.14360714735711555,0.0,-0.008707671038514097,False,0.07699276385709741,0.03720818228898015,0,0.0,False,False,False,False,False,4,3.992584369873003
70,3.5,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8509394421824288,2.2,2.2,0.1423141805525243,0.0,-0.007968551798225818,False,0.07725271261926331,0.03753413656164903,0,0.0,False,False,False,False,False,4,3.992584369873003
71,3.5500000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8469029723090886,2.2,2.2,0.14367639504855023,0.0,-0.007274924444627784,False,0.07746053053984783,0.03783028007486586,0,0.0,False,False,False,False,False,4,3.992584369873003
72,3.6,TIME_TRIAL,time_trial_lap_1,lane_follow,1.853466578226889,2.2,2.2,0.14238202699087324,0.0,-0.09776770214288209,False,0.0519241654088269,-0.03205782033208507,0,0.0,False,False,False,False,False,5,4.990730462341252
73,3.6500000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8451109773954881,2.2,2.2,0.14482581622132798,0.0,-0.09743909287958029,False,0.05506800431343971,-0.030269757331449043,0,0.0,False,False,False,False,False,5,4.990730462341252
74,3.7,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8509255126422637,2.2,2.2,0.14372125689699183,0.0,-0.09413882818724785,False,0.06083377819720633,-0.02698716161657419,0,0.0,False,False,False,False,False,5,4.990730462341252
75,3.75,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8474332686004449,2.2,2.2,0.14494688463884609,0.0,-0.09049305229271501,False,0.0665999862070355,-0.023649704783243714,0,0.0,False,False,False,False,False,5,4.990730462341252
76,3.8000000000000003,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8544790582846016,2.2,2.2,0.14353095815952233,0.0,-0.0867797823774451,False,0.07201122119193117,-0.020386267183460594,0,0.0,False,False,False,False,False,5,4.990730462341252
77,3.85,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8510814557213502,2.2,2.2,0.14472927734461383,0.0,-0.08316820719204551,False,0.07691202900280318,-0.017275145753273213,0,0.0,False,False,False,False,False,5,4.990730462341252
78,3.9000000000000004,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8581043649952975,2.2,2.2,0.1433154456611317,0.0,-0.07956134469930536,False,0.08137777597859146,-0.014260497333573985,0,0.0,False,False,False,False,False,5,4.990730462341252
79,3.95,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8546129525013597,2.2,2.2,0.14453368583211476,0.0,-0.0760671459978709,False,0.08537091270000646,-0.01139595133081428,0,0.0,False,False,False,False,False,5,4.990730462341252
80,4.0,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8615477575097084,2.2,2.2,0.1431384368225179,0.0,-0.07258415622126303,False,0.08896661440752363,-0.008626813074106732,0,0.0,False,False,False,False,False,5,4.990730462341252
81,4.05,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8579304714158758,2.2,2.2,0.1443848278745602,0.0,-0.06921923687946063,False,0.09213282134750597,-0.006002068082751888,0,0.0,False,False,False,False,False,5,4.990730462341252
82,4.1000000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8647642376321416,2.2,2.2,0.14301162208286158,0.0,-0.06587084401901719,False,0.0949473930349265,-0.0034720484024197695,0,0.0,False,False,False,False,False,5,4.990730462341252
83,4.15,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8610248560554243,2.2,2.2,0.14428544262098547,0.0,-0.06263529889896124,False,0.09739536032329711,-0.0010794644790925734,0,0.0,False,False,False,False,False,5,4.990730462341252
84,4.2,TIME_TRIAL,time_trial_lap_1,lane_follow,1.867775453123279,2.2,2.2,0.1429300179008985,0.0,-0.05942418687554468,False,0.09952805608147249,0.0012199088060818042,0,0.0,False,False,False,False,False,5,4.990730462341252
85,4.25,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8639268287767428,2.2,2.2,0.14422824715875585,0.0,-0.05632951770410815,False,0.11359747990535214,0.010377322440345449,0,0.0,False,False,False,False,False,6,5.988876554809503
86,4.3,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8706038014683908,2.2,2.2,0.14288840018437543,0.0,-0.05326483686098136,False,0.11711814747960339,0.012452956904439538,0,0.0,False,False,False,False,False,6,5.988876554809503
87,4.3500000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.866672452152265,2.2,2.2,0.14420456506125462,0.0,-0.05031796027128948,False,0.12024248421348596,0.014404005363788441,0,0.0,False,False,False,False,False,6,5.988876554809503
88,4.4,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8732934454748311,2.2,2.2,0.14287602328513826,0.0,-0.047403833618640555,False,0.12305335898924025,0.01626612088748547,0,0.0,False,False,False,False,False,6,5.988876554809503
89,4.45,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8692904865550541,2.2,2.2,0.14420747252852745,0.0,-0.0446044898102182,False,0.125527563418313,0.018009925479755717,0,0.0,False,False,False,False,False,6,5.988876554809503
90,4.5,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8758702082333223,2.2,2.2,0.1428866719007271,0.0,-0.041846156397545554,False,0.12772169109076156,0.019667942995411802,0,0.0,False,False,False,False,False,6,5.988876554809503
91,4.55,TIME_TRIAL,time_trial_lap_1,lane_follow,1.871812278476023,2.2,2.2,0.1442293420615759,0.0,-0.039204417054057715,False,0.1296228850936479,0.021214740246043418,0,0.0,False,False,False,False,False,6,5.988876554809503
92,4.6000000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8783621293765094,2.2,2.2,0.1429135172070778,0.0,-0.03660842542106392,False,0.1312867212129087,0.02267838029163738,0,0.0,False,False,False,False,False,6,5.988876554809503
93,4.65,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8742694920507568,2.2,2.2,0.14426240704646517,0.0,-0.03413315330320651,False,0.13269877141657693,0.02403715836930942,0,0.0,False,False,False,False,False,6,5.988876554809503
94,4.7,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8807863500715818,2.2,2.2,0.14295240619118735,0.0,-0.03170467482230103,False,0.13391274371718778,0.025317606221419486,0,0.0,False,False,False,False,False,6,5.988876554809503
95,4.75,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8766612964242746,2.2,2.2,0.14430700830658988,0.0,-0.029391921741201678,False,0.16244864525774813,0.029102601692478747,0,0.0,False,False,False,False,False,7,6.987022647277754
96,4.800000000000001,TIME_TRIAL,time_trial_lap_1,lane_follow,1.883158090437538,2.2,2.2,0.14299965171283646,0.0,-0.027132924209886677,False,0.16438270921089343,0.030210509995465318,0,0.0,False,False,False,False,False,7,6.987022647277754
97,4.8500000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8790077921578814,2.2,2.2,0.14435821849059274,0.0,-0.024995000600477907,False,0.1660603345921513,0.03122673897792594,0,0.0,False,False,False,False,False,7,6.987022647277754
98,4.9,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8854929048538434,2.2,2.2,0.1430514474117484,0.0,-0.022919418091529777,False,0.16752876165042502,0.03217322642934012,0,0.0,False,False,False,False,False,7,6.987022647277754
99,4.95,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8813136927529246,2.2,2.2,0.14441493674422518,0.0,-0.02095242750298511,False,0.16879569141194498,0.033036656544257414,0,0.0,False,False,False,False,False,7,6.987022647277754
100,5.0,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8877892969914525,2.2,2.2,0.14310824638760175,0.0,-0.0190570542991522,False,0.169887189130867,0.033833407763381895,0,0.0,False,False,False,False,False,7,6.987022647277754
101,5.050000000000001,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8836018561439698,2.2,2.2,0.14447150474332843,0.0,-0.017272375047246588,False,0.17080955515957086,0.034555124418793326,0,0.0,False,False,False,False,False,7,6.987022647277754
102,5.1000000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.89006886845468,2.2,2.2,0.1431646827971962,0.0,-0.015560983583752847,False,0.17158906023866494,0.035216087711837374,0,0.0,False,False,False,False,False,7,6.987022647277754
103,5.15,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8858628857907012,2.2,2.2,0.14453031557740023,0.0,-0.013960503393622047,False,0.17223603927709782,0.03580837473827103,0,0.0,False,False,False,False,False,7,6.987022647277754
104,5.2,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8923209362529883,2.2,2.2,0.14322348202557547,0.0,-0.012433417237873626,False,0.17277316671682288,0.03634533459305822,0,0.0,False,False,False,False,False,7,6.987022647277754
105,5.25,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8881084424685475,2.2,2.2,0.1445884970292171,0.0,-0.11663008933126787,False,0.20599594062908227,0.0658934920020052,0,0.0,False,False,False,False,False,8,7.985168739746005
106,5.300000000000001,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8888710542348646,2.2,2.2,0.14470897303340297,0.0,-0.11560936109976708,False,0.20901034855582076,0.0680112377008362,0,0.0,False,False,False,False,False,8,7.985168739746005
107,5.3500000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.883697825331321,2.2,2.2,0.14631858243395757,0.0,-0.10831108161913651,False,0.2144961450996922,0.07190897369324892,0,0.0,False,False,False,False,False,8,7.985168739746005
108,5.4,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8907481490245974,2.2,2.2,0.14486525336161385,0.0,-0.09991539299643046,False,0.21996349094977383,0.07587811569238936,0,0.0,False,False,False,False,False,8,7.985168739746005
109,5.45,TIME_TRIAL,time_trial_lap_1,lane_follow,1.887531056044881,2.2,2.2,0.14598199555049807,0.0,-0.0916974083824588,False,0.22480193852612468,0.07956133405899621,0,0.0,False,False,False,False,False,8,7.985168739746005
110,5.5,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8947568446788778,2.2,2.2,0.14448079154731996,0.0,-0.08365201771336676,False,0.22900595701652826,0.08298822317068291,0,0.0,False,False,False,False,False,8,7.985168739746005
111,5.550000000000001,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8913993025040756,2.2,2.2,0.14562877778851646,0.0,-0.07602417874558584,False,0.23255350146215562,0.08610462098878005,0,0.0,False,False,False,False,False,8,7.985168739746005
112,5.6000000000000005,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8984745964163172,2.2,2.2,0.14416147971403975,0.0,-0.06864586972120965,False,0.2355465216158392,0.088972346140091,0,0.0,False,False,False,False,False,8,7.985168739746005
113,5.65,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8949012262055918,2.2,2.2,0.1453599210405155,0.0,-0.06170600201884509,False,0.23800782133256365,0.09155341528956853,0,0.0,False,False,False,False,False,8,7.985168739746005
114,5.7,TIME_TRIAL,time_trial_lap_1,lane_follow,1.9018063080023682,2.2,2.2,0.14393184428331904,0.0,-0.05505746274103022,False,0.240016342873489,0.09390285600323642,0,0.0,False,False,False,False,False,8,7.985168739746005
115,5.75,TIME_TRIAL,time_trial_lap_1,lane_follow,1.8980251664632333,2.2,2.2,0.1451791045016395,0.0,-0.048848109091460944,False,0.24162071791644069,0.09599290482673065,0,0.0,False,False,False,False,False,8,7.985168739746005
